project,file_path,rule,n_alerts
QuivrHQ__quivr,/Users/bramss/Desktop/Extracted_Repo/QuivrHQ__quivr/examples/simple_question_megaparse.py,Unbounded Max Metrics (UMM),1
RayVentura__ShortGPT,/Users/bramss/Desktop/Extracted_Repo/RayVentura__ShortGPT/shortGPT/gpt/gpt_utils.py,LLM Temperature Not Explicitly Set(TNES),2
RayVentura__ShortGPT,/Users/bramss/Desktop/Extracted_Repo/RayVentura__ShortGPT/shortGPT/gpt/gpt_utils.py,No Structured Output (NSO),1
RayVentura__ShortGPT,/Users/bramss/Desktop/Extracted_Repo/RayVentura__ShortGPT/shortGPT/gpt/gpt_utils.py,No System Message (NSM),1
RockChinQ__LangBot,/Users/bramss/Desktop/Extracted_Repo/RockChinQ__LangBot/pkg/provider/modelmgr/requesters/anthropicmsgs.py,LLM Temperature Not Explicitly Set(TNES),2
RockChinQ__LangBot,/Users/bramss/Desktop/Extracted_Repo/RockChinQ__LangBot/pkg/provider/modelmgr/requesters/anthropicmsgs.py,No Structured Output (NSO),2
RockChinQ__LangBot,/Users/bramss/Desktop/Extracted_Repo/RockChinQ__LangBot/pkg/provider/modelmgr/requesters/anthropicmsgs.py,No System Message (NSM),1
RockChinQ__LangBot,/Users/bramss/Desktop/Extracted_Repo/RockChinQ__LangBot/pkg/provider/modelmgr/requesters/anthropicmsgs.py,Unbounded Max Metrics (UMM),2
RockChinQ__LangBot,/Users/bramss/Desktop/Extracted_Repo/RockChinQ__LangBot/pkg/provider/modelmgr/requesters/chatcmpl.py,LLM Temperature Not Explicitly Set(TNES),2
RockChinQ__LangBot,/Users/bramss/Desktop/Extracted_Repo/RockChinQ__LangBot/pkg/provider/modelmgr/requesters/chatcmpl.py,No Structured Output (NSO),2
RockChinQ__LangBot,/Users/bramss/Desktop/Extracted_Repo/RockChinQ__LangBot/pkg/provider/modelmgr/requesters/chatcmpl.py,Unbounded Max Metrics (UMM),2
RockChinQ__LangBot,/Users/bramss/Desktop/Extracted_Repo/RockChinQ__LangBot/pkg/provider/modelmgr/requesters/modelscopechatcmpl.py,LLM Temperature Not Explicitly Set(TNES),2
RockChinQ__LangBot,/Users/bramss/Desktop/Extracted_Repo/RockChinQ__LangBot/pkg/provider/modelmgr/requesters/modelscopechatcmpl.py,No Structured Output (NSO),2
RockChinQ__LangBot,/Users/bramss/Desktop/Extracted_Repo/RockChinQ__LangBot/pkg/provider/modelmgr/requesters/modelscopechatcmpl.py,Unbounded Max Metrics (UMM),2
RockChinQ__LangBot,/Users/bramss/Desktop/Extracted_Repo/RockChinQ__LangBot/pkg/provider/modelmgr/requesters/shengsuanyun.py,LLM Temperature Not Explicitly Set(TNES),1
RockChinQ__LangBot,/Users/bramss/Desktop/Extracted_Repo/RockChinQ__LangBot/pkg/provider/modelmgr/requesters/shengsuanyun.py,No Structured Output (NSO),1
RockChinQ__LangBot,/Users/bramss/Desktop/Extracted_Repo/RockChinQ__LangBot/pkg/provider/modelmgr/requesters/shengsuanyun.py,Unbounded Max Metrics (UMM),1
Shaunwei__RealChar,/Users/bramss/Desktop/Extracted_Repo_ICSE/Shaunwei__RealChar/realtime_ai_character/llm/anthropic_llm.py,Unbounded Max Metrics (UMM),1
Shaunwei__RealChar,/Users/bramss/Desktop/Extracted_Repo_ICSE/Shaunwei__RealChar/realtime_ai_character/llm/openai_llm.py,Unbounded Max Metrics (UMM),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_ai_agents/autonomous_game_playing_agent_apps/ai_3dpygame_r1/ai_3dpygame_r1.py,LLM Temperature Not Explicitly Set(TNES),3
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_ai_agents/autonomous_game_playing_agent_apps/ai_3dpygame_r1/ai_3dpygame_r1.py,No Model Version Pinning (NMVP),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_ai_agents/autonomous_game_playing_agent_apps/ai_3dpygame_r1/ai_3dpygame_r1.py,No Structured Output (NSO),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_ai_agents/autonomous_game_playing_agent_apps/ai_3dpygame_r1/ai_3dpygame_r1.py,Unbounded Max Metrics (UMM),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_ai_agents/multi_agent_apps/ai_news_and_podcast_agents/beifong/agents/audio_generate_agent.py,LLM Temperature Not Explicitly Set(TNES),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_ai_agents/multi_agent_apps/ai_news_and_podcast_agents/beifong/processors/ai_analysis_processor.py,LLM Temperature Not Explicitly Set(TNES),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_ai_agents/multi_agent_apps/ai_news_and_podcast_agents/beifong/processors/ai_analysis_processor.py,No Structured Output (NSO),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_ai_agents/multi_agent_apps/ai_news_and_podcast_agents/beifong/processors/embedding_processor.py,LLM Temperature Not Explicitly Set(TNES),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_ai_agents/multi_agent_apps/ai_news_and_podcast_agents/beifong/tests/embedding_search_test.py,LLM Temperature Not Explicitly Set(TNES),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_ai_agents/multi_agent_apps/ai_news_and_podcast_agents/beifong/tests/tool_browseruse_test.py,LLM Temperature Not Explicitly Set(TNES),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_ai_agents/multi_agent_apps/ai_news_and_podcast_agents/beifong/tests/tool_browseruse_test.py,Unbounded Max Metrics (UMM),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_ai_agents/multi_agent_apps/ai_news_and_podcast_agents/beifong/tools/embedding_search.py,LLM Temperature Not Explicitly Set(TNES),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_ai_agents/multi_agent_apps/ai_news_and_podcast_agents/beifong/tools/web_search.py,LLM Temperature Not Explicitly Set(TNES),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_ai_agents/multi_agent_apps/ai_news_and_podcast_agents/beifong/tools/web_search.py,Unbounded Max Metrics (UMM),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_ai_agents/multi_agent_apps/ai_news_and_podcast_agents/beifong/utils/get_articles.py,LLM Temperature Not Explicitly Set(TNES),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_ai_agents/multi_agent_apps/ai_news_and_podcast_agents/beifong/utils/get_articles.py,No Structured Output (NSO),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_ai_agents/multi_agent_apps/ai_news_and_podcast_agents/beifong/utils/get_articles.py,Unbounded Max Metrics (UMM),2
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_ai_agents/multi_agent_apps/ai_news_and_podcast_agents/beifong/utils/text_to_audio_openai.py,LLM Temperature Not Explicitly Set(TNES),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_ai_agents/multi_agent_apps/ai_news_and_podcast_agents/beifong/utils/translate_podcast.py,LLM Temperature Not Explicitly Set(TNES),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_ai_agents/multi_agent_apps/ai_news_and_podcast_agents/beifong/utils/translate_podcast.py,No Structured Output (NSO),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_ai_agents/multi_agent_apps/ai_news_and_podcast_agents/beifong/utils/translate_podcast.py,Unbounded Max Metrics (UMM),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_ai_agents/single_agent_apps/ai_customer_support_agent/customer_support_agent.py,LLM Temperature Not Explicitly Set(TNES),3
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_ai_agents/single_agent_apps/ai_customer_support_agent/customer_support_agent.py,No Model Version Pinning (NMVP),2
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_ai_agents/single_agent_apps/ai_customer_support_agent/customer_support_agent.py,No Structured Output (NSO),2
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_ai_agents/single_agent_apps/ai_customer_support_agent/customer_support_agent.py,Unbounded Max Metrics (UMM),2
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_ai_agents/single_agent_apps/ai_system_architect_r1/ai_system_architect_r1.py,LLM Temperature Not Explicitly Set(TNES),2
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_ai_agents/single_agent_apps/ai_system_architect_r1/ai_system_architect_r1.py,No Model Version Pinning (NMVP),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_ai_agents/single_agent_apps/ai_system_architect_r1/ai_system_architect_r1.py,No Structured Output (NSO),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_llm_apps/cursor_ai_experiments/llm_router_app/llm_router.py,LLM Temperature Not Explicitly Set(TNES),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_llm_apps/cursor_ai_experiments/llm_router_app/llm_router.py,No Model Version Pinning (NMVP),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_llm_apps/cursor_ai_experiments/llm_router_app/llm_router.py,No Structured Output (NSO),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_llm_apps/cursor_ai_experiments/llm_router_app/llm_router.py,No System Message (NSM),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_llm_apps/cursor_ai_experiments/llm_router_app/llm_router.py,Unbounded Max Metrics (UMM),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_llm_apps/cursor_ai_experiments/local_chatgpt_clone/chatgpt_clone_llama3.py,LLM Temperature Not Explicitly Set(TNES),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_llm_apps/cursor_ai_experiments/local_chatgpt_clone/chatgpt_clone_llama3.py,No Model Version Pinning (NMVP),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_llm_apps/cursor_ai_experiments/local_chatgpt_clone/chatgpt_clone_llama3.py,No Structured Output (NSO),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_llm_apps/cursor_ai_experiments/local_chatgpt_clone/chatgpt_clone_llama3.py,Unbounded Max Metrics (UMM),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_llm_apps/cursor_ai_experiments/multi_agent_researcher.py,LLM Temperature Not Explicitly Set(TNES),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_llm_apps/cursor_ai_experiments/multi_agent_researcher.py,Unbounded Max Metrics (UMM),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_llm_apps/gpt_oss_critique_improvement_loop/streamlit_app.py,No Structured Output (NSO),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_llm_apps/gpt_oss_critique_improvement_loop/streamlit_app.py,No System Message (NSM),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_llm_apps/gpt_oss_critique_improvement_loop/streamlit_app.py,Unbounded Max Metrics (UMM),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_llm_apps/llm_apps_with_memory_tutorials/ai_arxiv_agent_memory/ai_arxiv_agent_memory.py,LLM Temperature Not Explicitly Set(TNES),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_llm_apps/llm_apps_with_memory_tutorials/ai_arxiv_agent_memory/ai_arxiv_agent_memory.py,No Model Version Pinning (NMVP),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_llm_apps/llm_apps_with_memory_tutorials/ai_arxiv_agent_memory/ai_arxiv_agent_memory.py,No Structured Output (NSO),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_llm_apps/llm_apps_with_memory_tutorials/ai_arxiv_agent_memory/ai_arxiv_agent_memory.py,No System Message (NSM),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_llm_apps/llm_apps_with_memory_tutorials/ai_arxiv_agent_memory/ai_arxiv_agent_memory.py,Unbounded Max Metrics (UMM),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_llm_apps/llm_apps_with_memory_tutorials/ai_travel_agent_memory/travel_agent_memory.py,LLM Temperature Not Explicitly Set(TNES),2
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_llm_apps/llm_apps_with_memory_tutorials/ai_travel_agent_memory/travel_agent_memory.py,No Model Version Pinning (NMVP),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_llm_apps/llm_apps_with_memory_tutorials/ai_travel_agent_memory/travel_agent_memory.py,No Structured Output (NSO),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_llm_apps/llm_apps_with_memory_tutorials/ai_travel_agent_memory/travel_agent_memory.py,Unbounded Max Metrics (UMM),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_llm_apps/llm_apps_with_memory_tutorials/llama3_stateful_chat/local_llama3_chat.py,LLM Temperature Not Explicitly Set(TNES),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_llm_apps/llm_apps_with_memory_tutorials/llama3_stateful_chat/local_llama3_chat.py,No Model Version Pinning (NMVP),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_llm_apps/llm_apps_with_memory_tutorials/llama3_stateful_chat/local_llama3_chat.py,No Structured Output (NSO),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_llm_apps/llm_apps_with_memory_tutorials/llama3_stateful_chat/local_llama3_chat.py,Unbounded Max Metrics (UMM),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_llm_apps/llm_apps_with_memory_tutorials/llm_app_personalized_memory/llm_app_memory.py,LLM Temperature Not Explicitly Set(TNES),2
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_llm_apps/llm_apps_with_memory_tutorials/llm_app_personalized_memory/llm_app_memory.py,No Model Version Pinning (NMVP),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_llm_apps/llm_apps_with_memory_tutorials/llm_app_personalized_memory/llm_app_memory.py,No Structured Output (NSO),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_llm_apps/llm_apps_with_memory_tutorials/llm_app_personalized_memory/llm_app_memory.py,Unbounded Max Metrics (UMM),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_llm_apps/llm_apps_with_memory_tutorials/multi_llm_memory/multi_llm_memory.py,LLM Temperature Not Explicitly Set(TNES),2
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_llm_apps/llm_apps_with_memory_tutorials/multi_llm_memory/multi_llm_memory.py,No Model Version Pinning (NMVP),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_llm_apps/llm_apps_with_memory_tutorials/multi_llm_memory/multi_llm_memory.py,No Structured Output (NSO),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/advanced_llm_apps/llm_apps_with_memory_tutorials/multi_llm_memory/multi_llm_memory.py,Unbounded Max Metrics (UMM),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/rag_tutorials/agentic_rag_math_agent/rag/query_router.py,LLM Temperature Not Explicitly Set(TNES),2
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/rag_tutorials/hybrid_search_rag/main.py,No Structured Output (NSO),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/rag_tutorials/rag-as-a-service/rag_app.py,LLM Temperature Not Explicitly Set(TNES),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/rag_tutorials/rag-as-a-service/rag_app.py,No Structured Output (NSO),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/rag_tutorials/rag_database_routing/rag_database_routing.py,Unbounded Max Metrics (UMM),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/rag_tutorials/vision_rag/vision_rag.py,LLM Temperature Not Explicitly Set(TNES),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/rag_tutorials/vision_rag/vision_rag.py,Unbounded Max Metrics (UMM),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/starter_ai_agents/ai_data_visualisation_agent/ai_data_visualisation_agent.py,LLM Temperature Not Explicitly Set(TNES),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/starter_ai_agents/ai_data_visualisation_agent/ai_data_visualisation_agent.py,No Structured Output (NSO),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/starter_ai_agents/ai_data_visualisation_agent/ai_data_visualisation_agent.py,No System Message (NSM),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/starter_ai_agents/ai_data_visualisation_agent/ai_data_visualisation_agent.py,Unbounded Max Metrics (UMM),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/starter_ai_agents/ai_meme_generator_agent_browseruse/ai_meme_generator_agent.py,LLM Temperature Not Explicitly Set(TNES),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/starter_ai_agents/ai_meme_generator_agent_browseruse/ai_meme_generator_agent.py,Unbounded Max Metrics (UMM),3
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/starter_ai_agents/mixture_of_agents/mixture-of-agents.py,LLM Temperature Not Explicitly Set(TNES),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/starter_ai_agents/mixture_of_agents/mixture-of-agents.py,No Structured Output (NSO),2
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/starter_ai_agents/mixture_of_agents/mixture-of-agents.py,No System Message (NSM),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/starter_ai_agents/mixture_of_agents/mixture-of-agents.py,Unbounded Max Metrics (UMM),1
Shubhamsaboo__awesome-llm-apps,/Users/bramss/Desktop/Extracted_Repo/Shubhamsaboo__awesome-llm-apps/voice_ai_agents/ai_audio_tour_agent/ai_audio_tour_agent.py,LLM Temperature Not Explicitly Set(TNES),1
Significant-Gravitas__AutoGPT,/Users/bramss/Desktop/Extracted_Repo/Significant-Gravitas__AutoGPT/autogpt_platform/backend/backend/blocks/llm.py,LLM Temperature Not Explicitly Set(TNES),8
Significant-Gravitas__AutoGPT,/Users/bramss/Desktop/Extracted_Repo/Significant-Gravitas__AutoGPT/autogpt_platform/backend/backend/blocks/llm.py,No Structured Output (NSO),7
